time,open,high,low,close,VWAP,Upper Band,Lower Band,Middle of Bands,Slow MA,VWAP
2025-06-12T23:00:00+02:00,21887.48,21887.48,21887.35,21887.35,,60.50390689099113,38.839735117475186,49.67182100423316,53.29684009811156,
2025-06-13T00:00:00+02:00,21887.35,21896.55,21846.93,21864.55,,59.271079433752675,39.2725513084755,49.27181537111409,52.120172981999445,
2025-06-13T01:00:00+02:00,21864.55,21871.8,21769.05,21769.05,,58.59170151136141,39.010114656845104,48.800908084103256,46.826670194007356,
2025-06-13T02:00:00+02:00,21769.05,21774.68,21511.18,21551.43,,57.831340936643386,37.80832764666641,47.8198342916549,36.742487729046644,
2025-06-13T03:00:00+02:00,21551.43,21601.3,21473.55,21596.8,,57.38894069287784,36.90945891305073,47.14919980296428,32.77500863290973,
2025-06-13T04:00:00+02:00,21596.8,21597.55,21455.8,21514.43,,57.226338981725576,35.62021485532105,46.423276918523314,33.04847199115122,
2025-06-13T05:00:00+02:00,21514.43,21566.3,21507.68,21556.8,,57.14469049769406,34.77043183963319,45.957561168663624,33.07025033281779,
2025-06-13T06:00:00+02:00,21556.8,21559.55,21505.8,21526.55,,57.27148479045458,33.89137557696358,45.58143018370908,34.174208734119965,
2025-06-13T07:00:00+02:00,21526.55,21553.93,21506.93,21553.68,,57.16875593337596,33.245225039142994,45.20699048625948,34.6447198397366,
2025-06-13T08:00:00+02:00,21553.68,21594.8,21549.18,21589.55,,57.00676390758016,32.86347733511021,44.935120621345185,37.17403960125593,
2025-06-13T09:00:00+02:00,21589.55,21635.43,21571.43,21621.43,,56.82631959893527,32.64630528185229,44.73631244039378,39.81262830962812,
2025-06-13T10:00:00+02:00,21621.43,21646.43,21566.68,21584.43,,56.7661859892858,32.393060654662634,44.57962332197422,40.08440881052171,
2025-06-13T11:00:00+02:00,21584.43,21627.8,21561.55,21605.43,,56.69553958033704,32.233532831968105,44.46453620615257,39.95236307915613,
2025-06-13T12:00:00+02:00,21605.43,21638.68,21578.55,21636.3,,56.71589108726045,32.28354325766883,44.49971717246464,41.93957921039429,
2025-06-13T13:00:00+02:00,21636.3,21686.05,21626.8,21668.05,,56.810027614884746,32.4610097277514,44.635518671318074,44.28057807592319,
2025-06-13T14:00:00+02:00,21668.05,21684.68,21627.05,21641.93,,56.8550945774643,32.59657821386345,44.725836395663876,44.66989181440812,
2025-06-13T15:00:00+02:00,21641.93,21778.68,21610.05,21716.8,,57.080350952692605,32.71983123577008,44.90009109423134,46.5126256867361,
2025-06-13T16:00:00+02:00,21716.8,21753.55,21602,21728.13,,57.285744931825334,32.774576158737304,45.03016054528132,49.5053594421868,
2025-06-13T17:00:00+02:00,21728.13,21827.25,21720.5,21818.75,,57.90694750041004,32.75264059271555,45.329794046562796,52.619002399052036,
2025-06-13T18:00:00+02:00,21818.75,21838.88,21783.25,21812.25,,58.42096717788067,32.73173982598209,45.57635350193138,55.13444532584876,
2025-06-13T19:00:00+02:00,21812.25,21818.88,21734.75,21772.5,,58.80596465634277,32.99922243165788,45.902593544000325,53.539471113845266,
2025-06-13T20:00:00+02:00,21772.5,21789.13,21588,21653.13,,58.83436702272286,33.05356101240312,45.94396401756299,48.6269954821121,
2025-06-13T21:00:00+02:00,21653.13,21676.63,21585.5,21637,,58.82105980379612,33.02979209326146,45.92542594852879,44.657025159623416,
2025-06-13T22:00:00+02:00,21637,21663.5,21627.75,21637.8,,58.819141201201276,33.026042626619116,45.922591913910196,44.25818996233347,
2025-06-16T00:00:00+02:00,21637.8,21675,21525.6,21635.6,,58.83594479284883,33.30374480654631,46.06984479969757,44.22289877541839,
2025-06-16T01:00:00+02:00,21635.6,21689.9,21599.3,21674.9,,58.77645539308777,33.274789623646114,46.02562250836694,45.56879845578149,
2025-06-16T02:00:00+02:00,21674.9,21691.3,21647.3,21680.5,,58.63058082902662,33.238909259869494,45.93474504444806,47.17604628421085,
